pidx,jhno,pno,url,status,name,yomi,spot
3837,85,23,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4806/,未指定（民俗資料）,小山田家塗室,,岩手県八幡平市
3838,85,24,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4807/,未指定（歴史資料）,齋藤家文書・乍恐御請申上候事,,岩手県八幡平市
3839,85,25,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4808/,未指定（歴史資料）,齋藤家文書・三ツ椀受取証文,,岩手県八幡平市
3840,85,26,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4809/,未指定（民俗資料）,漆器図案帳,,岩手県八幡平市
3841,85,27,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4810/,未指定（民俗資料）,潤塗吸椀,,岩手県八幡平市
3842,85,28,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4811/,未指定（民俗資料）,青地漆器,,岩手県八幡平市
3843,85,29,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4812/,未指定（民俗資料）,本膳　四ツ椀　つぼ椀　平椀　吸椀,,岩手県八幡平市
3844,85,30,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4813/,未指定（民俗資料）,屋号入り漆器,,岩手県八幡平市
3845,85,31,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4814/,未指定（民俗資料）,絵皿,,岩手県八幡平市
3846,85,32,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5533/,未指定（民俗資料）,雛形,,岩手県八幡平市
3847,85,33,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4815/,未指定（民俗資料）,柿渋溜め樽,,岩手県八幡平市
3848,85,34,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4816/,未指定（民俗資料）,木地,,岩手県八幡平市
3849,85,35,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4817/,未指定（民俗資料）,フロ,,岩手県八幡平市
3850,85,36,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4818/,未指定（名勝）,安比川,,岩手県二戸市岩手県八幡平市
3851,85,37,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4819/,未指定（無形民俗）,市日,,岩手県二戸市岩手県八幡平市
3852,85,38,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4820/,未指定（民俗資料）,三ツ椀,,岩手県二戸市岩手県八幡平市
3853,85,39,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4821/,未指定（工芸品）,経済産業大臣指定伝統的工芸品「浄法寺塗」,,岩手県二戸市岩手県八幡平市
3854,85,40,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4822/,未指定（無形民俗）,郷土料理,,岩手県二戸市岩手県八幡平市
3855,85,41,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4823/,未指定（無形民俗）,どぶろく,,岩手県二戸市
3856,86,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4824/,未指定,大日本山梨葡萄酒会社関連資料,,山梨県甲州市
3857,86,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4825/,未指定,フランス渡航誓約書,,山梨県甲州市
3858,86,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4826/,未指定,明治十年仝十一年中往復記録,,山梨県甲州市
3859,86,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4827/,未指定,帰航船中日記,,山梨県甲州市
3860,86,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4828/,未指定,葡萄三説及び葡萄三説草稿,,山梨県甲州市
3861,86,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4829/,未指定,葡萄栽培并葡萄酒醸造範本,,山梨県甲州市
3862,86,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4830/,未指定,最古の日本ワイン,,山梨県甲州市
3863,86,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4831/,国登録有形,龍憲セラー,,山梨県甲州市
3864,86,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4832/,未指定,大黒天印甲斐産葡萄酒と甲斐産エビ葡萄酒,,山梨県甲州市
3865,86,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4833/,未指定,蜂印香竄葡萄酒,,茨城県牛久市
3866,86,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4834/,未指定,蜂印香竄葡萄酒販売宣伝用ポスター,,茨城県牛久市
3867,86,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4835/,未指定,牛久シャトー所蔵資料,,茨城県牛久市
3868,86,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4836/,未指定,神谷葡萄園実測図,,茨城県牛久市
3869,86,14,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4837/,国重文,シャトーカミヤ旧醸造場施設３棟（旧事務室・旧醗酵室・旧貯蔵庫）（牛久シャトー）,,茨城県牛久市
3870,86,15,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4838/,未指定,牛久葡萄酒・各国博覧会受賞牌,,茨城県牛久市
3871,86,16,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4839/,未指定,シャトーカミヤ旧醸造場施設醸造用具,,茨城県牛久市
3872,86,17,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4840/,未指定,神谷葡萄園トロッコ軌道跡,,茨城県牛久市
3873,86,18,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4841/,市指定,旧宮崎葡萄酒醸造場施設（宮光園）,,山梨県甲州市
3874,86,19,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4842/,未指定,宮光園資料,,山梨県甲州市
3875,86,20,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4843/,未指定,宮光園35ｍｍフィルム,,山梨県甲州市
3876,86,21,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4844/,未指定,メルシャンワイン資料館収蔵品,,山梨県甲州市
3877,86,22,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4845/,国登録有形,伝統あるワイナリー,,山梨県甲州市
3878,86,23,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4846/,-,勝沼のぶどう栽培用具及び葡萄酒醸造用具,,山梨県甲州市
3879,86,24,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4847/,国宝（本堂）,柏尾山大善寺,,山梨県甲州市
3880,86,25,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4848/,未指定,大善寺のワイン文化,,山梨県甲州市
3881,86,26,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4849/,国登録有形,祝橋,,山梨県甲州市
3882,86,27,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4850/,未指定,旧大日影鉄道隧道・旧深沢鉄道隧道と周辺の隧道遺構,,山梨県甲州市
3883,86,28,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4851/,未指定,馬の水飲み場,,山梨県甲州市
3884,86,29,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4852/,国登録有形,旧田中銀行社屋・土蔵,,山梨県甲州市
3885,86,30,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4853/,未指定,神谷稲荷神社,,茨城県牛久市
3886,86,31,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4854/,未指定,神谷傳兵衛墓地跡及び神谷翁記念碑,,茨城県牛久市
3887,86,32,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4855/,県指定,旧宮崎葡萄酒醸造場施設（宮崎第二醸造場）,,山梨県甲州市
3888,87,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4856/,町史跡、未指定（史跡）,益子古窯跡群（西山・本沼窯跡群、原・境窯跡群、栗生窯跡群）,,栃木県益子町
3889,87,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4857/,国重文（建造物）,地蔵院本堂,じぞういんほんどう,栃木県益子町
3890,87,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4858/,県史跡,宇都宮家の墓所,,栃木県益子町
3891,87,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4859/,国重文（建造物）,綱神社（摂社大倉神社含む）,つなじんじゃ（せっしゃおおくらじんじゃふくむ）,栃木県益子町
3892,87,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4860/,国重文（建造物）,西明寺（三重塔、楼門、本堂内厨子）,さいみょうじ（さんじゅうのとう、ろうもん、ほんどうないずし）,栃木県益子町
3893,87,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4861/,国重文（建造物）,円通寺表門,えんつうじおもてもん,栃木県益子町
3894,87,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4862/,国重文（建造物）、国重文（彫刻）,楞厳寺（山門、木造千手観音立像）,りょうごんじ（さんもんもくぞうせんじゅかんのんりゅうぞう）,茨城県笠間市
3895,87,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4863/,市史跡,笠間氏累代の墓地,,茨城県笠間市
3896,87,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4864/,未指定（建造物）,三所神社,,茨城県笠間市
3897,87,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4865/,国重文（彫刻）,木造弥勒仏立像,もくぞうみろくぶつりゅうぞう,茨城県笠間市
3898,87,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4866/,国重文（彫刻）,木造薬師如来立像,もくぞうやくしにょらいりゅうぞう,茨城県笠間市
3899,87,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4867/,県有形（書跡）,唐本一切経,,茨城県笠間市
3900,87,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4868/,未指定（建造物）,稲田神社,,茨城県笠間市
3901,87,14,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4869/,未指定（建造物）,久野陶園,,茨城県笠間市
3902,87,15,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4870/,市史跡,笠間焼発祥に係わる登窯,,茨城県笠間市
3903,87,16,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4871/,市有形（建造物）,鳳台院山門,,茨城県笠間市
3904,87,17,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4872/,未指定（工芸品）,海鼠釉流掛茶壺（笠間焼初期作品）,,茨城県笠間市
3905,87,18,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4873/,未指定（工芸品）,黒釉捏鉢（笠間焼初期作品）,,茨城県笠間市
3906,87,19,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4874/,未指定（建造物）,根古屋窯（旧益子陶器伝習所）,,栃木県益子町
3907,87,20,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4875/,未指定（古碑）,陶祖顕彰碑,,栃木県益子町
3908,87,21,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4876/,町有形（建造物）,岩下製陶（太平窯）登窯,,栃木県益子町
3909,87,22,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4877/,未指定（工芸品）,山水土瓶（益子焼初期作品）,,栃木県益子町
3910,87,23,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4878/,未指定（工芸品）,汽車土瓶（益子焼初期作品）,,栃木県益子町
3911,87,24,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4879/,未指定(文化的景観),芦沼石採掘場と益子の柿釉,,栃木県益子町
3912,87,25,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4880/,市史跡 県有形（建造物） 市有形（建造物）,笠間城跡（笠間城櫓・城門）,,茨城県笠間市
3913,87,26,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4881/,町有形（工芸品）,濱田庄司作品,,栃木県益子町
3914,87,27,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4882/,町有形（工芸品）,島岡達三作品,,栃木県益子町
3915,87,28,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4883/,県有形（建造物） 町有形（建造物）,益子参考館上台・細工場,,栃木県益子町
3916,87,29,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4884/,町有形（建造物）,益子参考館登り窯,,栃木県益子町
3917,87,30,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4885/,町有形（建造物）,旧濱田庄司邸母屋,,栃木県益子町
3918,87,31,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4886/,県有形（建造物） 県有形民俗 県無形,日下田藍染工房,,栃木県益子町
3919,87,32,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4887/,未指定（建造物）,茨城県立笠間陶芸大学校（旧茨城県窯業指導所）,,茨城県笠間市
3920,87,33,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4888/,未指定（工芸品）,松井康成作品,,茨城県笠間市
3921,87,34,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4889/,未指定（建造物）,春風萬里荘,,茨城県笠間市
3922,87,35,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4890/,国重文（建造物）,笠間稲荷神社本殿,かさまいなりじんじゃほんでん,茨城県笠間市
3923,87,36,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/5721/,未指定,田中友三郎彰徳碑,,茨城県笠間市
3924,88,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4891/,国史跡,八王子城跡,はちおうじじょうあと,東京都八王子市
3925,88,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4892/,未指定（考古資料）,八王子城跡御主殿出土品,,東京都八王子市
3926,88,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4893/,未指定（建造物）,八王子神社,,東京都八王子市
3927,88,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4894/,国史跡,滝山城跡,たきやまじょうあと,東京都八王子市
3928,88,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4895/,都旧跡,北条氏照および家臣墓,,東京都八王子市
3929,88,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4896/,国史跡,小仏関跡,こぼとけのせきあと,東京都八王子市
3930,88,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4897/,未指定（名勝地）,高尾山,,東京都八王子市
3931,88,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4898/,都有形（古文書）,髙尾山薬王院文書（北条氏照発給文書）,,東京都八王子市
3932,88,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4899/,都有形（建造物・彫刻）,髙尾山薬王院の文化財,,東京都八王子市
3933,88,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4900/,都天然記念物・市天然記念物,高尾山のスギ,,東京都八王子市
3934,88,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4901/,未指定(彫刻),御前立御本尊　飯縄大権現像,,東京都八王子市
3935,88,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4902/,未指定（建造物）,髙尾山薬王院浄心門,,東京都八王子市
3936,88,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/4903/,未指定（風俗慣習）,養蚕守護札,,東京都八王子市
